insee,norm_km2_total_traffic,norm_total_traffic
38274,6878337855261.947,-0.048180600941597096
38275,5097991843072.987,-0.05566596068014889
38276,44916984707974.53,0.11175064484483392
38277,7717501786088.83,-0.04465238571890941
38278,3843557824093.3765,-0.06094015448070944
38279,23698707846620.87,0.02253965200859159
38280,3549408185546.731,-0.06217688927631216
38281,17551662266039.947,-0.003305238358169074
38283,2295827900962.2197,-0.06744749360099288
38284,5510552296344.328,-0.05393137460222181
38285,3227363738853.2954,-0.06353090614651558
38286,4309439730774.5093,-0.05898138149876363
38287,11723754200044.36,-0.02780833387921802
38288,12286362705354.88,-0.02544287962179516
38289,20578091269232.91,0.00941920377666783
38290,8572175784906.522,-0.04105895933070346
38291,5623164067848.292,-0.05345790505488007
38292,6803416978688.593,-0.048495601345585795
38293,3823371708849.3145,-0.06102502581094029
38294,23733406520834.72,0.022685540536531233
38295,5467342056270.353,-0.054113049506497986
38296,12233257115585.494,-0.025666158939877302
38297,6824917047761.914,-0.04840520557402471
38298,106087924354712.08,0.3689402504980033
38299,1246257581595.6611,-0.07186035006685809
38300,5800293349328.74,-0.05271317544443645
38301,1479029242282.0493,-0.07088167535685862
38302,1708975662950.262,-0.06991487920177995
38303,21395804108071.438,0.01285722914905772
38304,4665718786088.992,-0.05748342723701799
38306,3766791261487.3086,-0.061262914962696854
38307,7121364137862.613,-0.047158811278950406
38308,7811766727500.944,-0.04425605433592412
38309,82744047214030.22,0.2707922967327025
38310,6495396737087.419,-0.049790654273137565
38311,4808180393464.487,-0.056884455816385675
38313,7859741621144.997,-0.04405434672690549
38314,20543279207181.367,0.009272838516256343
38315,8316056510414.823,-0.04213579770505413
38316,37510357797677.03,0.08060991911329514
38317,165763397592355.12,0.6198422558912493
38318,35558424173190.85,0.07240312938533096
38319,1258974276224.2478,-0.07180688347478632
38320,4817636232256.403,-0.056844699300235085
38321,1642607411921.4226,-0.07019392059641232
38322,2510574358044.7104,-0.06654460479576252
38323,10752068128454.115,-0.03189373062175932
38324,6126409131087.11,-0.05134204088622824
38325,21233972763663.883,0.012176818812207174
38326,7246497948103.323,-0.04663269355874626
38328,11659049217077.365,-0.028080382161444525
38329,1122950088442.9712,-0.07237878914464839
38330,2705631866451.92,-0.06572449701326558
38331,20837402112124.844,0.010509460912002258
38332,51364390868141.98,0.13885838354225177
38333,5984578678890.858,-0.051938358652157963
38334,6251129764478.507,-0.0508176603437028
38335,8813795157911.06,-0.04004308493642289
38336,21720966058818.066,0.014224353381068778
38337,51260561697538.44,0.138421839922078
38338,5044304408763.982,-0.05589168632925946
38339,36006632884625.89,0.07428759646087377
38340,19764671289637.92,0.005999227477618096
38341,17521926282737.006,-0.0034302615450541984
38342,2476102069007.595,-0.06668954150058704
38343,10044820720832.29,-0.034867310607875894
38344,56388874292100.25,0.1599835275711229
38345,8285243817711.457,-0.04226534785306978
38346,9277521007450.258,-0.038093376969487516
38347,1131310656929.104,-0.0723436376278595
38348,34181932137331.46,0.06661574985622991
38349,24564762801018.44,0.02618092895286956
38350,8307099421005.163,-0.04217345725886145
38351,14001741876755.484,-0.01823066913122587
38352,48665108684310.13,0.12750941090237566
38353,35171812203411.684,0.0707776421748594
38354,15770925386375.352,-0.010792241475954574
38355,1804550688256.9756,-0.06951303964837631
38356,1263911891367.6287,-0.07178612356331648
38357,16865050969478.146,-0.006192055033203736
38358,11926388002550.766,-0.02695637201530697
38359,1163885849427.7305,-0.07220667715347115
38360,13528439959609.172,-0.020220639109269866
38361,7046342023988.132,-0.047474237329197026
38362,6015379923159.3545,-0.05180885663841108
38363,8964010631340.44,-0.039411512843572645
38364,5266932918457.188,-0.0549556578989981
38365,904348769799.2225,-0.07329788548781282
38366,1514678623982.4114,-0.0707317896353993
38367,3477962639413.552,-0.0624772778585668
38368,20315025921038.676,0.00831316104536744
38369,25762951943228.465,0.031218644488425182
38370,6971755206438.222,-0.04778783320173663
38372,12132153426543.268,-0.026091243433674804
38373,29480394722919.855,0.04684841326537157
38374,9859347586852.045,-0.03564712145373039
38375,1120706067202.9343,-0.07238822399951797
38376,6836424720943.643,-0.04835682224127412
38377,13039230566697.127,-0.02227749113036818
38378,51725624440098.734,0.1403771687768219
38379,4969962186545.845,-0.05620425381516179
38380,5325136893041.985,-0.05471094272284813
38381,8349599562707.466,-0.041994767921281505
38382,98763879372246.42,0.3381467356083415
38383,24611501348023.297,0.026377438415408478
38384,11225422718616.639,-0.029903539183127235
38386,5046677369981.596,-0.05588170935386375
38387,9935729972156.508,-0.03532597622253479
38388,18436644741401.32,0.00041561823096616083
38389,14252447259056.822,-0.017176593147080886
38390,8953243856488.48,-0.0394567811130209
38391,2339317420920.2173,-0.06726464448092644
38392,8890754331377.701,-0.0397195146334394
38393,7050459634218.586,-0.04745692507998981
38394,6255286206563.907,-0.05080018482825319
38395,17122219893577.771,-0.00511080346902313
38396,6633007770553.259,-0.049212076804244755
38397,33476430284686.62,0.06364950895299762
38398,8468343148819.023,-0.041495517521300054
38399,8324271113257.016,-0.042101259892200815
38400,86916727063293.7,0.2883360829021902
38401,34578946075826.05,0.06828497153027822
38402,13682479722625.014,-0.019572988016549324
38403,7446800265017.497,-0.04579053428841176
38404,81398764406961.14,0.2651361345641925
38405,5111815094742.591,-0.055607841634303254
38406,3352407055312.689,-0.06300516890207436
38407,18753735076737.49,0.0017488058323420002
38408,10632426034595.693,-0.03239675874453572
38409,4824750911721.025,-0.05681478605030918
38410,5658258651514.3955,-0.053310351949013596
38412,7249775102098.424,-0.04661891495817985
38413,4214967772704.315,-0.05937858327107043
38414,879382014933.878,-0.07340285673519499
38415,37853314800562.01,0.08205186159182112
38416,16660429371464.791,-0.007052374466011124
38417,14442420480154.025,-0.016377861950522293
38418,10566615404572.248,-0.032673455654559716
38419,886251289020.3903,-0.0733739752776984
38420,11462557077776.557,-0.028906521764866782
38421,368984853998112.7,1.474274875940876
38422,15795286459451.678,-0.010689816781909146
38423,128681305919240.84,0.46393278990495096
38424,1335872997349.1868,-0.07148356734010584
38425,45228553756606.0,0.11306061852210658
38426,37790941505351.19,0.08178961675315752
38427,10180800662802.783,-0.034295590966914036
38428,927052044865.8263,-0.07320243090766193
38429,653900435050.385,-0.07435088073069335
38430,19995745657590.19,0.006970766020485145
38431,23489240013635.01,0.02165895686684988
38432,12726146322872.559,-0.02359383535640879
38433,4568741819360.541,-0.05789116117039172
38434,17041978848750.992,-0.005448172206455927
38435,46137375060718.79,0.11688170405984416
38436,17549609275989.814,-0.0033138700336746785
38437,8075458017856.289,-0.04314737986774823
38438,2402542215261.653,-0.06699881956442062
38439,5164400192832.897,-0.05538675069276822
38440,8071953021750.759,-0.043162116417021515
38442,5323794526654.324,-0.05471658662310335
38443,4664086567119.579,-0.05749028980534713
38444,7443925016487.731,-0.045802623101168206
38445,20538657982763.465,0.009253408850919522
38446,1998340818915.2263,-0.06869826048082875
38448,44570672622769.26,0.1102945961206973
38449,66636107991807.87,0.20306741690621555
38450,18667419446719.566,0.0013858968599734817
38451,17713036525099.504,-0.0026267498096886307
38452,18800108338415.66,0.0019437794742827178
38453,5256042610119.159,-0.05500144555769803
38454,12879634250070.031,-0.02294850442481919
38455,16529868871624.57,-0.007601308382372468
38456,4204219819229.34,-0.059423772407149925
38457,8510837783793.263,-0.04131685133643326
38458,10513505631876.143,-0.03289675255951039
38459,3877121175371.0625,-0.06079903935105216
38460,6463702518305.107,-0.0499239107455276
38462,5638084701290.799,-0.053395172132133836
38463,12378132001856.107,-0.025057041030553607
38464,10508023358464.645,-0.03291980245452473
38465,6723539016183.872,-0.04883144352482333
38466,14863010472128.48,-0.014609516150992813
38467,10360774706973.963,-0.033538900719625016
38468,45287060701129.86,0.11330660751748514
38469,736745106612.5454,-0.07400256519830843
38470,1086225818269.6453,-0.07253319417125619
38471,17832922758975.055,-0.0021226952146184866
38472,5459665753537.095,-0.05414532406831185
38473,5762648315648.491,-0.0528714517668689
38474,89274426406751.83,0.29824889064872073
38475,29844316964110.95,0.04837850285106174
38476,6123433816728.812,-0.05135455041985522
38478,10428332545030.88,-0.0332548577765383
38479,4200330416054.814,-0.05944012517325846
38480,13278991756578.395,-0.021269429357366032
38481,17805610676906.062,-0.0022375272518155107
38483,9938728676691.549,-0.035313368346290105
38484,42567984323720.39,0.10187441135889488
38485,117943166062986.16,0.41878491460619355
38486,64523484616487.61,0.1941850166042077
38487,53964379763313.766,0.14978988340989385
38489,3925982897038.948,-0.06059360312594476
38490,8863533590227.89,-0.039833962633132346
38492,2595796227481.2505,-0.06618629447520856
38494,4109339956090.6123,-0.059822689192244254
38495,6115717045528.798,-0.051386995128949266
38496,7053235825942.462,-0.04744525274572775
38497,8009195050112.199,-0.043425978605023306
38498,11376064443282.488,-0.02927017494210908
38499,5876517201100.941,-0.05239269675812116
38500,4610078976769.47,-0.057717361531638055
38501,19272413340045.656,0.003929557979872777
38503,14478546242548.973,-0.016225973314546893
38504,3448364752077.787,-0.06260172042910786
38505,5822248295013.62,-0.05262086717100726
38507,36866543837424.836,0.07790304131302747
38508,11058084295900.072,-0.030607103705719826
38509,38238458799359.96,0.08367117680493659
38511,14061664386006.79,-0.017978728477492368
38512,11977931101465.053,-0.026739662097812433
38513,2893463878917.522,-0.06493476840203204
38514,833505499580.3396,-0.07359574183652999
38515,8501528372303.194,-0.04135599220763485
38516,259234171302290.1,1.012834607641676
38517,19400963819384.46,0.0044700408836601865
38518,929900928602.7296,-0.0731904529441211
38519,14135978295602.46,-0.0176662800303403
38520,6946431355826.57,-0.04789430583710963
38521,5861806785349.457,-0.0524545458329918
38522,613385870329.7264,-0.07452122182703569
38523,6336990808946.849,-0.05045666264944948
38524,48171131311452.62,0.12543251219098586
38525,15576529468209.955,-0.011609567641324516
38526,2962041959916.762,-0.06464643590770544
38527,2610277908883.8164,-0.06612540710040886
38528,17099430580909.955,-0.005206619789190694
38529,16467602304641.402,-0.007863104488501626
38530,49292883000599.67,0.13014885096620515
38531,8324160867900.218,-0.042101723412297176
38532,7824235029637.347,-0.04420363209542651
38533,46693880477299.66,0.1192214982408858
38535,16297649613675.24,-0.008577660547664817
38536,9252961510874.441,-0.0381966359234263
38537,94740221045982.6,0.3212295016375849
38538,85079028648148.38,0.2806095883701434
38539,16346879336927.91,-0.008370677081612337
38540,16147783804846.295,-0.009207762496338503
38542,6854227170895.637,-0.048281972891088314
38543,6861809801309.4795,-0.048250092169013215
38544,123318097379963.94,0.44138349611907557
38545,8369619434061.071,-0.04191059555367695
38546,12696048361449.395,-0.023720380458937727
38547,30230151661933.07,0.05000072206746172
38548,5945969454606.181,-0.052100688857083646
38549,4094152219772.635,-0.05988654513326695
38550,12786748012885.248,-0.023339039127246886
38551,3749035388555.389,-0.06133756848255057
38552,6240211745139.995,-0.05086356451166886
38553,108791288815769.14,0.3803063868315513
38554,18276683360332.46,-0.0002569299553854354
38555,8291257183334.9375,-0.04224006501219334
38556,22404194821763.96,0.01709694839314048
38557,27306003082417.22,0.037706311937748
38558,19659220997462.168,0.005555867947466754
38559,4801122277593.603,-0.05691413124801989
38560,5805407479822.539,-0.05269167338459308
38561,3346321077030.061,-0.06303075703859085
38562,22065000181992.88,0.015670824548285563
38563,79904488422913.92,0.2588535393761259
38564,16170655836822.115,-0.009111598387722237
38565,34745134817659.6,0.06898370228744825
38566,13809799421522.865,-0.01903767985648961
38567,16544902963331.672,-0.007538098431048641
39001,6725216046533.096,-0.04882439254969239
39002,2796552019047.773,-0.06534222859746071
39003,6999758063976.76,-0.04767009683984502
39004,3706586863431.0938,-0.06151604080127452
39006,4501511679925.732,-0.05817382632396138
39007,4349802643261.27,-0.05881167801528875
39008,2922738753349.026,-0.06481168392018385
39009,4102788720999.019,-0.05985023347355624
39010,4485840607595.745,-0.0582397144227218
39011,2525303873077.622,-0.0664826754190903
39013,5721707806345.58,-0.05304358372206958
39014,8447381100220.074,-0.041583651217528696
39015,10833015656165.365,-0.031553391518732876
39016,1279567777732.4878,-0.07172029931305023
39017,4480481211000.501,-0.05826224768941397
39018,2867302676613.1074,-0.06504476163317972
39019,4459833956810.047,-0.058349057851130134
39020,1616106084891.2222,-0.07030534386189662
39021,6602513583370.257,-0.04934028781459709
39022,3421071116409.2,-0.06271647490950302
39024,3155157126766.0586,-0.06383449458565864
39025,1996575111357.137,-0.06870568429405095
39026,3131227836341.7173,-0.06393510387502607
39027,2639679072023.547,-0.06600179164514006
39028,845012580286.9141,-0.07354736099480622
39029,2864030388621.9556,-0.06505851977491971
39030,27372477749870.99,0.03798580075395865
39031,4139422741235.1606,-0.05969620789748312
39032,10684384399082.195,-0.032178302867450305
39034,4266731668944.356,-0.05916094502425043
39035,8592811739510.06,-0.040972196677433625
39037,1892344233181.5686,-0.06914391687000399
39038,3406925920759.0405,-0.06277594754981491
39039,2708853095067.487,-0.06571095354765691
39040,6994456881244.65,-0.047692385349785205
39041,4423262201132.118,-0.058502821639542894
39042,21641022116629.918,0.013888233794146162
39043,3372134579586.05,-0.06292222569051541
39045,2006271293644.8706,-0.0686649172678564
39046,2289805641322.2183,-0.06747281383623689
39047,17073186912162.244,-0.005316959745632349
39048,2001270813949.1555,-0.06868594148962649
39049,4877431774102.709,-0.05659329247346273
39050,5052340819307.838,-0.05585789771540822
39051,15213192157570.502,-0.013137197921030833
39052,3036558574594.4893,-0.0643331351989988
39053,2638261118060.5757,-0.06600775334889476
39054,3884393711011.97,-0.06076846240414918
39055,1595951717245.7314,-0.07039008171122291
39056,6688606739088.444,-0.04897831422229216
39057,3977856179497.0674,-0.06037550497122644
39058,2694589353053.5435,-0.06577092460915915
39059,27022591152082.04,0.036514723202619
39060,5103643996176.425,-0.05564219653599548
39061,3700204265793.0796,-0.06154287605636531
39062,1681112432608.342,-0.07003202850936369
39063,1834611168950.1755,-0.06938665213136454
39065,2886974371759.145,-0.06496205315189177
39066,8018324049303.353,-0.0433875962666852
39068,5309940399956.259,-0.05477483548118403
39070,1191732158156.5383,-0.0720895989918111
39072,3729833859460.517,-0.061418300178423924
39073,3051581221049.6504,-0.0642699733685613
39074,2381444789880.5864,-0.06708752244434023
39075,7400853370890.485,-0.04598371529314633
39076,3026245961417.58,-0.06437649397248732
39077,3446118512977.7344,-0.06261116460883898
39078,22499010658620.7,0.017495595983510793
39079,5254221337187.181,-0.05500910299225548
39080,2574411319758.745,-0.06627620605766654
39081,5868552546292.987,-0.05242618367921557
39083,2441474174373.443,-0.06683513243996102
39084,3450192687897.0176,-0.06259403498083418
39085,1063981552683.9869,-0.07262671887313356
39086,3170929481608.9526,-0.06376818065055004
39088,12987520916596.139,-0.022494901302497945
39089,961198814283.3999,-0.07305886283086675
39090,3350684307514.0796,-0.06301241209352315
39091,3026571805761.2515,-0.06437512397917453
39092,2035978175019.8352,-0.06854001643830997
39093,1782502829297.0935,-0.06960573857018683
39094,6225484291741.442,-0.05092548522032111
39095,6905622547370.588,-0.04806588406387191
39096,2098185007086.0642,-0.06827847148411373
39097,10172285448402.992,-0.03433139268332026
39099,10108886469538.398,-0.034597949948373945
39100,4515125905712.782,-0.05811658611510298
39101,12802573331597.67,-0.023272502508674596
39102,1375117067073.9539,-0.07131856796499364
39103,3373942443779.3125,-0.06291462463220855
39104,2187955713826.8513,-0.06790103584557028
39105,5706754101913.506,-0.05310645568983973
39106,4392094910675.32,-0.05863386267288574
39107,3476397866273.76,-0.0624838568548857
39108,2100853315772.8247,-0.06826725273771435
39109,3311541264583.8413,-0.06317698670744001
39110,5786024519054.056,-0.05277316789923069
39111,2634564728404.3394,-0.06602329460105662
39112,2750043611868.5894,-0.06553777045068462
39113,4229001109775.5874,-0.059319580933551955
39114,4089468688608.555,-0.05990623676364096
39115,4411054006126.527,-0.0585541502749596
39116,5554782953306.469,-0.053745409415360726
39117,1601680257024.2224,-0.07036599640380231
39118,2910578410162.127,-0.06486281136545292
39119,4375168976205.397,-0.05870502676545602
39120,2408631439314.6016,-0.06697321778125437
39121,4829916557854.067,-0.056793067396000894
39122,3079704091574.9097,-0.06415173241914975
39124,4520972680320.062,-0.05809200369632253
39126,3605776865992.389,-0.06193989048605765
39127,6499810965880.118,-0.049772094908690764
39128,5891383728015.547,-0.052330191323078305
39129,2576905955076.24,-0.06626571751069865
39130,2756726749474.327,-0.06550967159303633
39131,1879063062635.1772,-0.06919975676775879
39132,4678591801023.836,-0.057429303405444054
39133,3483269922199.3535,-0.062454963701310866
39134,2041398496817.5845,-0.06851722701519947
39136,5745056718334.33,-0.05294541459958272
39137,2482074934818.4795,-0.0666644289387825
39138,3242313258870.8643,-0.06346805177186927
39139,3368240207528.4175,-0.06293859934799972
39140,1876522705126.757,-0.06921043755098007
39141,7717196061976.546,-0.04465367111789675
39142,2867337209184.168,-0.06504461644302269
39143,1232144371978.1682,-0.07191968822378335
39145,57847063728637.57,0.16611439899988398
39146,15404610847678.89,-0.012332389335321159
39147,3564412710919.6836,-0.06211380363489536
39149,1619707888664.7253,-0.0702902002904966
39150,27553536997300.35,0.038747053674301875
39151,3130210772411.244,-0.06393938006029826
39153,6850675359642.947,-0.048296906271884966
39154,3503193509078.438,-0.062371196156097077
39155,3479280068818.2227,-0.06247173880438486
39156,3668172677849.235,-0.06167755097748469
39157,8335960588166.82,-0.04205211218481382
39159,4381587264371.232,-0.058678041451647324
39160,4897500862813.422,-0.056508913174384855
39162,7926485184710.115,-0.04377372735286395
39163,1362599717207.2893,-0.07137119642377851
39164,8109724450245.17,-0.04300330867505228
39165,1074175326115.0537,-0.07258385975434292
39166,2193395729192.0544,-0.06787816362201766
39167,6642900560580.794,-0.04917048315241131
39168,7769621565292.898,-0.044433251183170104
39169,29688907261673.375,0.04772509192889148
39170,8687152180553.791,-0.04057554786070292
39171,7086240777849.753,-0.04730648537326854
39172,4575114396815.976,-0.057864368044567224
39173,1922715384882.6416,-0.0690162231550743
39174,8273806759698.482,-0.0423134342885108
39175,3834524646330.8843,-0.06097813394350578
39176,4956256420503.691,-0.05626187889962039
39177,3155764234973.529,-0.0638319420350297
39178,1470434045419.9258,-0.07091781335480744
39179,4388928162737.2686,-0.05864717707770106
39180,1936192724938.5378,-0.06895955847419402
39182,22799072437123.695,0.018757188022646486
39183,7848056694258.649,-0.044103475312396265
39184,7485473142892.458,-0.04562793645572235
39185,1895868644946.6091,-0.06912909868873614
39187,2539856747487.7554,-0.06642148871749183
39188,2608381702194.074,-0.0661333795895285
39189,10171617029755.736,-0.03433420301007495
39190,4861027929455.384,-0.056662261470185785
39191,8279559988246.6875,-0.04228924517861499
39192,3082980830317.176,-0.06413795556448937
39193,3507768968482.3994,-0.06235195890706048
39194,6259054693711.705,-0.05078434044644299
39196,3276444964707.8984,-0.06332454702900948
39197,2836487437024.5005,-0.06517432248942406
39198,63478793211030.19,0.18979267324393728
39199,3663380346002.176,-0.061697700053909246
39200,2277031187769.0537,-0.0675265232722983
39201,2862437745273.4404,-0.06506521594988639
39202,3113499383740.4214,-0.06400964210771794
39203,2466921124824.292,-0.06672814223857902
39204,1313305629297.6814,-0.07157845050723252
39205,3009745391820.228,-0.06444586964355438
39206,1610957321269.7214,-0.07032699153468149
39207,2111113988728.3003,-0.06822411234382152
39208,2738933801758.106,-0.06558448099163264
39209,3541946804494.6987,-0.06220826021260122
39210,8187466585116.218,-0.04267644645705156
39211,3335172617935.2,-0.06307763007691275
39214,2728694743993.8037,-0.06562753050572982
39216,3954742942065.4355,-0.060472683213946575
39217,44610377052834.19,0.11046153105369089
39218,3259906566092.2847,-0.06339408174995129
39219,8899330704028.35,-0.0396834557807768
39220,10376281948228.814,-0.03347370143895128
39221,1446226905422.9277,-0.07101959084630541
39222,3693642458699.7695,-0.06157046478703459
39223,1148202370541.4358,-0.07227261741486538
39225,6020339893864.697,-0.05178800273430032
39227,3803527655009.8687,-0.06110845896418268
39228,3332998546951.5034,-0.06308677083005775
39229,4512501847004.93,-0.05812761881507752
39230,1942069599597.8906,-0.06893484950152104
39232,3788317643012.429,-0.06117240856198504
39233,44747864155325.41,0.11103958746211487
39234,4502904525493.339,-0.05816797018697318
39235,6317619051150.597,-0.050538110061851486
39236,5189936932876.868,-0.05527938297634103
39237,1212074455789.7673,-0.07200407100194232
39238,2350879161403.741,-0.0672160338253963
39239,2995763848809.8413,-0.06450465421600056
39240,1938584865262.1929,-0.06894950086137883
39241,14185338163891.266,-0.017458749377164087
39244,4953800026080.604,-0.0562722066650046
39245,3565004219942.78,-0.06211131667011651
39246,2683372221549.633,-0.06581808637657209
39247,2281949269381.1357,-0.067505845488408
39248,2668017837493.0415,-0.06588264297817682
39249,1903961932477.147,-0.06909507093895108
39250,10244273125124.62,-0.03402872474500111
39251,15218627395369.355,-0.01311434578447398
39252,19267637437954.645,0.003909477981387893
39253,2811593137008.3267,-0.06527898910466892
39254,1398337016350.6267,-0.07122094105861879
39255,1895879729728.1028,-0.06912905208342653
39258,3281128372341.787,-0.06330485591801087
39259,5385269555940.153,-0.05445811849050891
39261,2875866612876.854,-0.0650087550685719
39262,6930777513653.004,-0.047960121492694234
39263,6699436901830.325,-0.04893277944220165
39265,3235648076717.136,-0.06349607513687924
39266,3458441009464.3335,-0.06255935539959104
39267,3852642341630.2866,-0.06090195916286145
39268,3451562712169.0024,-0.06258827479463659
39269,3101762719210.836,-0.06405898822107634
39270,11832857305738.16,-0.027349616310206125
39271,4530272160110.209,-0.05805290458236712
39272,5991365054449.419,-0.05190982573662978
39273,1946591703392.1704,-0.06891583658299649
39274,2026956218698.8108,-0.0685779487212179
39275,4489975878049.733,-0.058222327922146974
39277,6009793634170.784,-0.051832343860780596
39278,2508964027717.2295,-0.06655137533458844
39279,4663133455919.288,-0.05749429710513951
39280,5201945881403.295,-0.05522889206098715
39281,5950868608826.612,-0.05208009065229451
39282,1510601549788.653,-0.07074893145323254
39283,3504894774228.496,-0.06236404328717628
39284,3176554177937.325,-0.063744531946787
39285,3284889821875.1875,-0.06328904112543508
39286,4729096907589.801,-0.057216957665519416
39287,2010069840861.2417,-0.06864894650026193
39288,10695280477782.174,-0.0321324909476041
39289,3476852526613.954,-0.062481945262317796
39290,2116909765634.7876,-0.06819974434186435
39291,3067909141123.6875,-0.06420132359222584
39292,1058879992742.6053,-0.07264816808083115
39293,6544567935489.421,-0.049583916871365784
39295,2484602023411.643,-0.06665380394393233
39296,4875960252247.428,-0.05659947940025927
39297,8953239203062.648,-0.039456800678075186
39298,1636225180806.021,-0.07022075431048042
39299,3339420135683.559,-0.06305977163921318
39300,187427749613945.44,0.7109287454129355
39301,7091283983866.627,-0.047285281511202704
39302,2355098373103.434,-0.06719829439880784
39304,3281188006473.363,-0.06330460518982406
39305,6124254934667.562,-0.05135109807794121
39306,10097958865256.59,-0.034643894415668425
39307,4345493547233.491,-0.058829795355229995
39308,4336009904252.1416,-0.05886966877245418
39310,8597644346613.188,-0.04095187826607182
39312,1941486883369.7935,-0.06893729949751223
39313,2854576329345.641,-0.06509826880920198
39314,2675447169092.5586,-0.06585140679191942
39315,3279840406248.354,-0.06331027109543953
39317,2662572637916.616,-0.06590553699843957
39318,3392126965435.512,-0.06283816888409093
39319,1183327639989.2043,-0.07212493529244085
39320,2015563749614.7473,-0.0686258476851388
39321,4467504156131.362,-0.05831680895075157
39322,1834752980191.4375,-0.06938605589436984
39323,7705852733188.263,-0.04470136347434413
39324,2424320981307.1997,-0.06690725202788753
39325,5325501798807.585,-0.054709408498092096
39326,2632610119408.369,-0.0660315126392261
39327,17241232587482.115,-0.0046104216212087
39328,4069062205895.015,-0.05999203461589192
39329,2067710721171.7844,-0.06840659882075623
39330,7046215072443.399,-0.047474771089474635
39331,2621794063544.7305,-0.06607698810777958
39333,4312641897353.6626,-0.058967918178362076
39334,10140053908929.62,-0.034466908288845105
39335,2457327492373.018,-0.0667684781000383
39336,5039007703055.912,-0.055913956015816293
39337,1574257758979.3354,-0.07048129267845363
39338,10188782161931.049,-0.03426203322486897
39339,3223452126011.564,-0.06354735229185914
39342,5704075345924.361,-0.053117718361305424
39343,2033913504919.5664,-0.06854869722189705
39344,4979481299366.209,-0.05616423126709278
39345,15367050155170.854,-0.01249031105027257
39346,4611139632989.775,-0.05771290206515594
39348,71105749081104.39,0.22185975908382477
39349,10839090999778.172,-0.03152784809505803
39350,1910899817597.106,-0.06906590101041353
39351,3447593283573.1577,-0.06260496402290625
39352,2419519211873.8857,-0.06692744078408651
39353,1747500236824.9092,-0.06975290490450747
39354,1331517268699.1306,-0.07150188074415538
39355,4372437626142.669,-0.058716510565600184
39356,2572572241963.684,-0.06628393835172006
39359,3465547388437.092,-0.06252947704859331
39360,2208829251778.917,-0.06781327428713287
39361,2227763117184.434,-0.06773366796744484
39362,34082335026064.297,0.0661969996797748
39363,2546580576352.0757,-0.06639321877584829
39364,8919926500084.637,-0.03959686197174885
39365,1481882755555.6248,-0.07086967792870409
39366,7143192446673.232,-0.04706703544278539
39367,11355125461562.79,-0.029358211655005247
39368,17694829518374.17,-0.0027033000949524357
39370,4524087446232.74,-0.0580789078468651
39372,2176840566320.9783,-0.0679477688272822
39373,7311221333843.46,-0.04636056790314614
39375,2050782022216.3752,-0.06847777453644258
39376,6178561462347.946,-0.05112276948728737
39377,2766430299933.1357,-0.06546887358780136
39378,6055994008543.104,-0.051638097113314144
39379,6834527933766.456,-0.04836479717101896
39380,1917613492637.7666,-0.06903767375992233
39381,4109324803204.77,-0.05982275290165852
39385,3329688980053.0874,-0.06310068570876326
39386,3427625889906.977,-0.06268891575117107
39387,4507811904450.957,-0.05814733740176195
39388,4329674546744.3213,-0.05889630540920551
39389,12327013849951.51,-0.025271964283424767
39390,2629972194003.7754,-0.06604260364090873
39391,2207769159084.5654,-0.06781773138430337
39392,2339830724954.4053,-0.06726248632440807
39393,2964979389272.8877,-0.06463408565933425
39394,3884752070319.9526,-0.06076695570358786
39395,2185730195265.399,-0.06791039290701971
39396,3110415680669.7974,-0.06402260735528918
39397,2741712693113.257,-0.06557279730693019
39398,4076575599120.0747,-0.05996044499749094
39399,1960232807124.365,-0.06885848336740395
39400,3215094770688.964,-0.06358249029909159
39401,1381311129184.085,-0.07129252539640313
39402,7038853827248.847,-0.047505721010460585
39403,2855673103381.449,-0.06509365748749614
39404,32575573450280.574,0.05986190955810733
39405,5641190392700.626,-0.05338211443588809
39406,6997408565723.293,-0.047679975166592684
39407,6248808333834.543,-0.050827420661842766
39408,3447437927197.24,-0.06260561720962021
39409,4576053730178.766,-0.05786041867287949
39411,20824707736731.33,0.01045608815983716
39412,7803742390891.737,-0.04428979218562969
39413,4907895071796.702,-0.05646521133614394
39414,3974541048195.634,-0.06038944324513605
39415,3385601654150.0117,-0.06286560417029012
39417,5089386093324.468,-0.05570214304708576
39418,2935197843318.85,-0.06475930041169696
39419,2741917459410.6694,-0.0655719363791173
39420,2175025321247.997,-0.06795540091806225
39421,75874839584178.58,0.24191111864922163
39422,50846017436339.03,0.13667891304079466
39423,2037750299052.9644,-0.06853256564739714
39424,3550599295723.125,-0.062171881323870595
39425,5642737963902.943,-0.0533756077641001
39426,7249945057584.718,-0.04661820039036789
39427,2620350794744.668,-0.06608305624627285
39428,2620162974373.4077,-0.06608384592593931
39429,3381074214268.4316,-0.06288463952407881
39430,4730859826185.294,-0.05720954557832586
39431,2575112475943.9624,-0.06627325808786555
39432,2080568915944.5708,-0.06835253729967902
39434,6277796871752.867,-0.05070554006496569
39435,2757904155810.81,-0.06550472125758094
39436,3367820435845.023,-0.06294036425326911
39437,3764449757958.3994,-0.06127275967609694
39439,5223093478761.714,-0.05513997823594973
39440,3581708180848.0977,-0.06204108585229853
39441,12029655343924.08,-0.02652219057297448
39443,1841797423225.098,-0.06935643794937282
39444,3417184180484.6797,-0.06273281730220452
39445,3202886202482.1025,-0.06363382050361102
39446,5330131602408.625,-0.05468994276208609
